word	POS	label	negative	neutral	positive
	-!!!!!	neutral	0	0.998	0.002
	-!!!!!!	neutral	0	0.998	0.002
	-!!!!!!!	neutral	0	0.998	0.002
	-!!!!!!!!	neutral	0	0.998	0.002
	-!!!!!!!!!	neutral	0	0.998	0.002
	-!!!!!!!!!!	neutral	0	0.998	0.002
	-!!!!!!!!!!!	neutral	0.002	0.998	0
	-!!!!!!!!!!!!	neutral	0.002	0.998	0
	-!!!!!!!!!!!!!	neutral	0.002	0.998	0
	-!!!!!!!!!!!!!!	neutral	0.002	0.998	0
	-!!!!!!!!!!!!!!!	neutral	0.002	0.998	0
	-!!!...	neutral	0.002	0.998	0
	-!!..	neutral	0	0.998	0.002
	-!!...	neutral	0.002	0.998	0
	-!	neutral	0	0.998	0.002
	-!.	neutral	0	0.998	0.002
	-!..	neutral	0	0.998	0.002
	-!...	neutral	0	0.998	0.002
	-!....	neutral	0.002	0.998	0
	-!?	neutral	0.002	0.998	0
	-!?!	neutral	0.002	0.998	0
	-!?!?	neutral	0.002	0.998	0
	-!?!?!	neutral	0.002	0.998	0
	-"	positive	0	0.001	0.999
	-'	neutral	0	0.998	0.002
	-''	positive	0	0.001	0.999
	-(	neutral	0	0.998	0.002
	-((	negative	0.999	0.001	0
	-(((	neutral	0.002	0.998	0
	-)	positive	0	0.268	0.732
	-))	positive	0	0.001	0.999
	-)))	positive	0	0.001	0.999
	-):	positive	0	0.001	0.999
	-*	neutral	0	0.998	0.002
	-**	neutral	0	0.998	0.002
	-***	neutral	0.002	0.998	0
	-	neutral	0	0.998	0.002
	-	neutral	0	0.998	0.002
	-	neutral	0.002	0.998	0
	-	neutral	0	0.998	0.002
	-	neutral	0.002	0.998	0
	-	neutral	0	0.998	0.002
	-	neutral	0.002	0.998	0
	--	positive	0	0.001	0.999
	---	neutral	0	0.998	0.002
	----	neutral	0	0.998	0.002
	0	neutral	0	0.998	0.002
	-.!	positive	0	0.001	0.999
	-.!!	neutral	0	0.998	0.002
	0	neutral	0	0.998	0.002
	-..	neutral	0	0.998	0.002
	-..!	neutral	0	0.998	0.002
	-..!!	neutral	0	0.998	0.002
	-...	neutral	0	0.998	0.002
	-...!	neutral	0	0.998	0.002
	-....	neutral	0.002	0.998	0
	-.....	neutral	0.002	0.998	0
	-......	neutral	0.002	0.998	0
	-.......	neutral	0.002	0.998	0
	-........	neutral	0.002	0.998	0
	-.........	neutral	0.002	0.998	0
	-..........	neutral	0.002	0.998	0
	-...........	neutral	0.002	0.998	0
	-............	neutral	0.002	0.998	0
	-.............	neutral	0.002	0.998	0
	-..............	negative	0.999	0.001	0
	-...............	neutral	0.002	0.998	0
	-...?	neutral	0	0.998	0.002
	-..?	neutral	0	0.998	0.002
	-.?	neutral	0.002	0.998	0
	-/	neutral	0	0.998	0.002
	-//	positive	0	0.001	0.999
	-:	positive	0	0.001	0.999
	-::	neutral	0.002	0.998	0
	-;	neutral	0	0.793	0.207
	-;;	neutral	0	0.998	0.002
	-=	neutral	0.001	0.998	0.001
	->	neutral	0.002	0.998	0
	-?	neutral	0	0.998	0.002
	-?!	neutral	0.002	0.998	0
	-?!!	neutral	0.002	0.998	0
	-?!!!	neutral	0.002	0.998	0
	-?!?	neutral	0.002	0.998	0
	-?!?!	neutral	0.002	0.998	0
	-?!?!?	neutral	0.002	0.998	0
	-?!?!?!	negative	0.999	0.001	0
	-?	neutral	0	0.998	0.002
	-?.	positive	0	0.001	0.999
	-?..	neutral	0	0.998	0.002
	-?...	neutral	0	0.998	0.002
	-?....	neutral	0.002	0.998	0
	-??	neutral	0	0.998	0.002
	-??!	neutral	0.002	0.998	0
	-??!!	neutral	0.002	0.998	0
	-???	neutral	0.002	0.998	0
	-????	neutral	0.002	0.998	0
	-?????	neutral	0.002	0.998	0
	-??????	neutral	0	0.998	0.002
	-???????	neutral	0	0.998	0.002
	-????????	neutral	0	0.998	0.002
	-?????????	neutral	0	0.998	0.002
	-??????????	neutral	0	0.998	0.002
	-[	neutral	0	0.998	0.002
	-]	neutral	0	0.998	0.002
	-{	neutral	0	0.998	0.002
	-}	neutral	0	0.998	0.002
	-~	neutral	0	0.998	0.002
	-�â���Ã��Ã�¬	neutral	0	0.998	0.002
	-�â���Ã��Ã�®	neutral	0.002	0.998	0
	-�â���Ã��Ã�º	neutral	0	0.998	0.002
	-�â���Ã��Â�¶	neutral	0	0.998	0.002
	-�â���Ã�´�Â�´	positive	0	0.001	0.999
	-�Ã��Ã�¸�Î�©	positive	0	0.391	0.609
@-@1capplegate	at.mention	neutral	0.002	0.998	0
@-@30secondstomars	at.mention	neutral	0	0.998	0.002
@-@_crc_	at.mention	neutral	0	0.807	0.193
@-@addthis	at.mention	neutral	0	0.998	0.002
@-@alancarr	at.mention	neutral	0	0.998	0.002
@-@alexalltimelow	at.mention	neutral	0.002	0.998	0
@-@alyankovic	at.mention	neutral	0	0.998	0.002
@-@alyssa_milano	at.mention	neutral	0	0.998	0.002
@-@amandapalmer	at.mention	neutral	0.002	0.998	0
@-@andyclemmensen	at.mention	positive	0	0.001	0.999
@-@anoopdoggdesai	at.mention	neutral	0	0.998	0.002
@-@aplusk	at.mention	positive	0	0.001	0.999
@-@ashleyltmsyf	at.mention	neutral	0	0.998	0.002
@-@ashleytisdale	at.mention	neutral	0	0.998	0.002
@-@aubreyoday	at.mention	neutral	0	0.998	0.002
@-@babygirlparis	at.mention	neutral	0	0.998	0.002
@-@backstreetboys	at.mention	neutral	0	0.998	0.002
@-@banksyart	at.mention	positive	0	0.001	0.999
@-@banksyart2	at.mention	positive	0	0.001	0.999
@-@billyraycyrus	at.mention	positive	0	0.001	0.999
@-@blokeslib	at.mention	positive	0	0.001	0.999
@-@bobbyllew	at.mention	neutral	0	0.998	0.002
@-@bowwow614	at.mention	neutral	0.002	0.998	0
@-@bradiewebbstack	at.mention	positive	0	0.001	0.999
@-@brianmcnugget	at.mention	neutral	0	0.998	0.002
@-@britneyspears	at.mention	neutral	0	0.998	0.002
@-@buckhollywood	at.mention	neutral	0	0.998	0.002
@-@chris_daughtry	at.mention	neutral	0	0.998	0.002
@-@chrisdjmoyles	at.mention	neutral	0.002	0.998	0
@-@coldplay	at.mention	neutral	0	0.998	0.002
@-@colorblindfish	at.mention	positive	0	0.001	0.999
@-@comedyqueen	at.mention	neutral	0	0.998	0.002
@-@coollike	at.mention	neutral	0	0.998	0.002
@-@crucifire	at.mention	positive	0	0.399	0.601
@-@crunchyk	at.mention	neutral	0	0.998	0.002
@-@crystalchappell	at.mention	neutral	0	0.998	0.002
@-@danecook	at.mention	neutral	0.002	0.998	0
@-@dannygokey	at.mention	positive	0	0.001	0.999
@-@dannymcfly	at.mention	neutral	0	0.998	0.002
@-@dannywood	at.mention	neutral	0	0.998	0.002
@-@davejmatthews	at.mention	positive	0	0.001	0.999
@-@david_henrie	at.mention	positive	0	0.001	0.999
@-@davidarchie	at.mention	positive	0	0.001	0.999
@-@dawnrichard	at.mention	neutral	0	0.998	0.002
@-@ddlovato	at.mention	neutral	0	0.998	0.002
@-@debbiefletcher	at.mention	neutral	0.002	0.998	0
@-@denise_richards	at.mention	positive	0	0.001	0.999
@-@dfizzy	at.mention	positive	0	0.001	0.999
@-@dhughesy	at.mention	neutral	0	0.998	0.002
@-@dojie	at.mention	neutral	0	0.998	0.002
@-@donniewahlberg	at.mention	neutral	0.002	0.998	0
@-@dougiemcfly	at.mention	neutral	0	0.998	0.002
@-@dwighthoward	at.mention	positive	0	0.001	0.999
@-@ebassman	at.mention	positive	0	0.001	0.999
@-@eddieizzard	at.mention	neutral	0	0.998	0.002
@-@epiphanygirl	at.mention	neutral	0.002	0.998	0
@-@fearnecotton	at.mention	neutral	0	0.998	0.002
@-@feliciaday	at.mention	neutral	0	0.998	0.002
@-@frankiethesats	at.mention	neutral	0.002	0.998	0
@-@fuckcity	at.mention	neutral	0	0.998	0.002
@-@gabrielsaporta	at.mention	neutral	0.002	0.998	0
@-@gailporter	at.mention	positive	0	0.001	0.999
@-@gfalcone601	at.mention	neutral	0	0.998	0.002
@-@greggarbo	at.mention	neutral	0	0.998	0.002
@-@gulpanag	at.mention	positive	0	0.001	0.999
@-@hatz94	at.mention	neutral	0	0.998	0.002
@-@heidimontag	at.mention	neutral	0.002	0.998	0
@-@heycassadee	at.mention	neutral	0.002	0.998	0
@-@honorsociety	at.mention	neutral	0.002	0.998	0
@-@iamdiddy	at.mention	positive	0	0.001	0.999
@-@iamjonathancook	at.mention	neutral	0.002	0.998	0
@-@iamthecommodore	at.mention	neutral	0	0.998	0.002
@-@ijustine	at.mention	positive	0	0.001	0.999
@-@jackalltimelow	at.mention	neutral	0	0.998	0.002
@-@jamie_oliver	at.mention	positive	0	0.138	0.862
@-@jasonbradbury	at.mention	neutral	0	0.998	0.002
@-@jayme1988	at.mention	neutral	0	0.998	0.002
@-@jennettemccurdy	at.mention	neutral	0	0.998	0.002
@-@jennifalconer	at.mention	neutral	0	0.998	0.002
@-@jessemccartney	at.mention	neutral	0	0.998	0.002
@-@jessicaveronica	at.mention	neutral	0	0.998	0.002
@-@jimmyfallon	at.mention	positive	0	0.001	0.999
@-@jlsofficial	at.mention	negative	0.999	0.001	0
@-@joelmadden	at.mention	neutral	0.002	0.998	0
@-@joeymcintyre	at.mention	neutral	0	0.998	0.002
@-@johncmayer	at.mention	positive	0	0.001	0.999
@-@johnlloydtaylor	at.mention	positive	0	0.001	0.999
@-@jonasbrothers	at.mention	positive	0	0.001	0.999
@-@jonaskevin	at.mention	neutral	0.002	0.998	0
@-@jonathanrknight	at.mention	positive	0	0.001	0.999
@-@jordanknight	at.mention	neutral	0	0.998	0.002
@-@joshtastic1	at.mention	positive	0	0.001	0.999
@-@jtimberlake	at.mention	neutral	0	0.998	0.002
@-@judez_xo	at.mention	neutral	0.001	0.998	0.001
@-@justinmgaston	at.mention	neutral	0	0.998	0.002
@-@karen230683	at.mention	neutral	0	0.998	0.002
@-@katyperry	at.mention	positive	0	0.001	0.999
@-@kelly__rowland	at.mention	neutral	0.002	0.998	0
@-@keza34	at.mention	neutral	0	0.998	0.002
@-@khloekardashian	at.mention	neutral	0	0.998	0.002
@-@kimkardashian	at.mention	neutral	0.002	0.998	0
@-@kirstiealley	at.mention	neutral	0	0.998	0.002
@-@krisallenmusic	at.mention	positive	0	0.001	0.999
@-@kristenstewart9	at.mention	positive	0	0.001	0.999
@-@ladygaga	at.mention	neutral	0	0.998	0.002
@-@lancearmstrong	at.mention	positive	0	0.001	0.999
@-@laurenconrad	at.mention	neutral	0.002	0.998	0
@-@lilyroseallen	at.mention	neutral	0	0.998	0.002
@-@lisa_veronica	at.mention	positive	0	0.228	0.772
@-@littlefletcher	at.mention	positive	0	0.001	0.999
@-@lucascruikshank	at.mention	neutral	0	0.998	0.002
@-@majornelson	at.mention	neutral	0.002	0.998	0
@-@mandyyjirouxx	at.mention	neutral	0	0.998	0.002
@-@marginatasnaily	at.mention	neutral	0.002	0.998	0
@-@mariahcarey	at.mention	positive	0	0.001	0.999
@-@markhoppus	at.mention	neutral	0	0.998	0.002
@-@mcflyharry	at.mention	neutral	0.002	0.998	0
@-@mcflymusic	at.mention	neutral	0.002	0.998	0
@-@mgiraudofficial	at.mention	positive	0	0.001	0.999
@-@mikeyway	at.mention	positive	0	0.001	0.999
@-@mileycyrus	at.mention	neutral	0	0.984	0.016
@-@misskeribaby	at.mention	positive	0	0.001	0.999
@-@mitchelmusso	at.mention	neutral	0	0.998	0.002
@-@mmitchelldaviss	at.mention	positive	0	0.001	0.999
@-@moonfrye	at.mention	positive	0	0.001	0.999
@-@mrskutcher	at.mention	neutral	0	0.941	0.059
@-@mrtweet	at.mention	positive	0	0.001	0.999
@-@nathanfillion	at.mention	neutral	0	0.998	0.002
@-@neilhimself	at.mention	neutral	0	0.998	0.002
@-@nick_carter	at.mention	neutral	0.002	0.998	0
@-@nickjonas	at.mention	neutral	0.002	0.998	0
@-@nicksantino	at.mention	neutral	0	0.998	0.002
@-@nicolerichie	at.mention	neutral	0	0.998	0.002
@-@nkotb	at.mention	neutral	0.002	0.998	0
@-@officialnjonas	at.mention	neutral	0	0.998	0.002
@-@officialtila	at.mention	neutral	0	0.998	0.002
@-@oliviamunn	at.mention	neutral	0	0.998	0.002
@-@oprah	at.mention	positive	0	0.001	0.999
@-@paulaabdul	at.mention	neutral	0	0.998	0.002
@-@pembsdave	at.mention	positive	0	0.001	0.999
@-@perezhilton	at.mention	neutral	0	0.998	0.002
@-@peterfacinelli	at.mention	neutral	0	0.998	0.002
@-@petewentz	at.mention	neutral	0.002	0.998	0
@-@pink	at.mention	neutral	0	0.998	0.002
@-@princesssuperc	at.mention	neutral	0	0.998	0.002
@-@realhughjackman	at.mention	positive	0	0.001	0.999
@-@replies	at.mention	neutral	0.002	0.998	0
@-@reply	at.mention	neutral	0	0.998	0.002
@-@retrorewind	at.mention	neutral	0	0.998	0.002
@-@riandawson	at.mention	neutral	0	0.998	0.002
@-@rove1974	at.mention	positive	0	0.001	0.999
@-@rustyrockets	at.mention	neutral	0	0.998	0.002
@-@ryanseacrest	at.mention	neutral	0	0.998	0.002
@-@samantharonson	at.mention	neutral	0	0.998	0.002
@-@schofe	at.mention	neutral	0	0.998	0.002
@-@selenagomez	at.mention	neutral	0.002	0.998	0
@-@shanedawson	at.mention	neutral	0	0.998	0.002
@-@shaundiviney	at.mention	neutral	0	0.998	0.002
@-@shaunjumpnow	at.mention	neutral	0	0.998	0.002
@-@sherrieshepherd	at.mention	neutral	0	0.996	0.004
@-@shontelle_layne	at.mention	neutral	0	0.998	0.002
@-@solangeknowles	at.mention	neutral	0	0.998	0.002
@-@songzyuuup	at.mention	neutral	0	0.998	0.002
@-@souljaboytellem	at.mention	neutral	0	0.998	0.002
@-@spencerpratt	at.mention	neutral	0.002	0.998	0
@-@stephaniepratt	at.mention	neutral	0.002	0.998	0
@-@stephenfry	at.mention	neutral	0	0.998	0.002
@-@stewartkris	at.mention	neutral	0.002	0.998	0
@-@symphnysldr	at.mention	neutral	0.002	0.998	0
@-@taylorswift13	at.mention	neutral	0	0.998	0.002
@-@the_real_shaq	at.mention	neutral	0	0.998	0.002
@-@thebrandicyrus	at.mention	neutral	0	0.998	0.002
@-@thedebbyryan	at.mention	positive	0	0.001	0.999
@-@theellenshow	at.mention	neutral	0	0.998	0.002
@-@thepistol	at.mention	neutral	0	0.998	0.002
@-@therealjordin	at.mention	positive	0	0.001	0.999
@-@therealsavannah	at.mention	neutral	0	0.998	0.002
@-@therealtiffany	at.mention	neutral	0	0.998	0.002
@-@thisisdavina	at.mention	neutral	0.002	0.998	0
@-@thisisrobthomas	at.mention	neutral	0	0.998	0.002
@-@thisisryanross	at.mention	neutral	0.002	0.998	0
@-@thomasfiss	at.mention	positive	0	0.154	0.846
@-@ticklemejoey	at.mention	neutral	0	0.998	0.002
@-@tomfelton	at.mention	positive	0	0.001	0.999
@-@tommcfly	at.mention	neutral	0	0.998	0.002
@-@tonfue	at.mention	neutral	0	0.998	0.002
@-@tracecyrus	at.mention	neutral	0	0.998	0.002
@-@trent_reznor	at.mention	neutral	0	0.998	0.002
@-@trvsbrkr	at.mention	neutral	0.002	0.998	0
@-@tweetdeck	at.mention	neutral	0	0.998	0.002
@-@twitter	at.mention	negative	0.999	0.001	0
@-@tyrese4real	at.mention	positive	0	0.001	0.999
@-@wethetravis	at.mention	neutral	0	0.998	0.002
@-@willie_day26	at.mention	neutral	0	0.998	0.002
@-@wilw	at.mention	neutral	0	0.998	0.002
@-@wossy	at.mention	neutral	0	0.998	0.002
@-@yelyahwilliams	at.mention	neutral	0	0.998	0.002
@-@youngq	at.mention	positive	0	0.001	0.999
@-@zackalltimelow	at.mention	neutral	0.002	0.998	0
A-100th	adjective	positive	0	0.001	0.999
A-10th	adjective	negative	0.646	0.354	0
A-11th	adjective	positive	0	0.002	0.998
A-12th	adjective	neutral	0.002	0.998	0
A-13th	adjective	positive	0	0.001	0.999
A-15th	adjective	neutral	0.002	0.998	0
A-16th	adjective	positive	0	0.001	0.999
A-17th	adjective	neutral	0.002	0.998	0
A-18th	adjective	positive	0	0.001	0.999
A-19th	adjective	positive	0	0.001	0.999
A-1st	adjective	positive	0	0.001	0.999
A-20th	adjective	neutral	0	0.995	0.005
A-21st	adjective	positive	0	0.001	0.999
A-25th	adjective	neutral	0	0.998	0.002
A-26th	adjective	negative	0.999	0.001	0
A-27th	adjective	positive	0	0.001	0.999
A-29th	adjective	neutral	0.002	0.998	0
A-2nd	adjective	neutral	0	0.998	0.002
A-30th	adjective	positive	0	0.001	0.999
A-3d	adjective	positive	0	0.001	0.999
A-3rd	adjective	neutral	0	0.998	0.002
A-4th	adjective	neutral	0	0.998	0.002
A-5th	adjective	positive	0	0.001	0.999
A-6th	adjective	neutral	0	0.998	0.002
A-7th	adjective	neutral	0	0.998	0.002
A-8th	adjective	neutral	0.002	0.998	0
A-9th	adjective	neutral	0.002	0.998	0
A-absolute	adjective	neutral	0.002	0.998	0
A-achy	adjective	negative	0.999	0.001	0
A-active	adjective	positive	0	0.001	0.999
A-actual	adjective	neutral	0.002	0.998	0
A-addictive	adjective	positive	0	0.001	0.999
A-amazin	adjective	positive	0	0.001	0.999
A-amazingg	adjective	positive	0	0.001	0.999
A-american	adjective	positive	0	0.001	0.999
A-annual	adjective	neutral	0.002	0.998	0
A-arsed	adjective	negative	0.999	0.001	0
A-asian	adjective	positive	0	0.001	0.999
A-attached	adjective	negative	0.999	0.001	0
A-australian	adjective	neutral	0.002	0.998	0
A-back	adjective	neutral	0	0.998	0.002
A-badd	adjective	negative	0.999	0.001	0
A-bare	adjective	negative	0.999	0.001	0
A-bestest	adjective	positive	0	0.001	0.999
A-betta	adjective	neutral	0	0.998	0.002
A-big	adjective	positive	0	0.001	0.999
A-bigger	adjective	positive	0	0.001	0.999
A-biggest	adjective	neutral	0.002	0.998	0
A-bittersweet	adjective	negative	0.999	0.001	0
A-bk	adjective	negative	0.999	0.001	0
A-blonde	adjective	positive	0	0.001	0.999
A-blue	adjective	positive	0	0.001	0.999
A-boredd	adjective	negative	0.999	0.001	0
A-boreddd	adjective	negative	0.999	0.001	0
A-brazilian	adjective	positive	0	0.001	0.999
A-brief	adjective	positive	0	0.001	0.999
A-brill	adjective	positive	0	0.001	0.999
A-british	adjective	positive	0	0.001	0.999
A-bummed	adjective	negative	0.999	0.001	0
A-busy	adjective	positive	0	0.002	0.998
A-capable	adjective	neutral	0.002	0.998	0
A-certain	adjective	neutral	0	0.98	0.02
A-cheeky	adjective	positive	0	0.001	0.999
A-chill	adjective	positive	0	0.001	0.999
A-chinese	adjective	positive	0	0.001	0.999
A-close	adjective	positive	0.122	0.28	0.598
A-closest	adjective	negative	0.999	0.001	0
A-complex	adjective	neutral	0.002	0.998	0
A-coool	adjective	positive	0	0.001	0.999
A-corny	adjective	positive	0	0.001	0.999
A-crowded	adjective	negative	0.999	0.001	0
A-crunchy	adjective	neutral	0	0.998	0.002
A-curly	adjective	positive	0	0.001	0.999
A-cuter	adjective	positive	0	0.001	0.999
A-cutest	adjective	positive	0	0.001	0.999
A-daily	adjective	positive	0	0.001	0.999
A-dang	adjective	negative	0.999	0.001	0
A-darn	adjective	negative	0.999	0.001	0
A-delish	adjective	positive	0	0.001	0.999
A-dental	adjective	negative	0.999	0.001	0
A-diff	adjective	negative	0.999	0.001	0
A-different	adjective	positive	0	0.001	0.999
A-digital	adjective	neutral	0.002	0.998	0
A-divine	adjective	positive	0	0.001	0.999
A-downtown	adjective	positive	0	0.001	0.999
A-east	adjective	neutral	0	0.998	0.002
A-eastern	adjective	positive	0	0.001	0.999
A-easy	adjective	positive	0	0.001	0.999
A-effing	adjective	negative	0.999	0.001	0
A-electronic	adjective	neutral	0.002	0.998	0
A-emo	adjective	negative	0.999	0.001	0
A-emotional	adjective	negative	0.999	0.001	0
A-empty	adjective	negative	0.999	0.001	0
A-endless	adjective	neutral	0.002	0.998	0
A-enough	adjective	neutral	0.002	0.998	0
A-european	adjective	neutral	0.002	0.998	0
A-exhausting	adjective	neutral	0	0.998	0.002
A-expensive	adjective	negative	0.999	0.001	0
A-extreme	adjective	neutral	0.002	0.998	0
A-fab	adjective	positive	0	0.001	0.999
A-facial	adjective	positive	0	0.001	0.999
A-familiar	adjective	positive	0	0.001	0.999
A-fast	adjective	neutral	0.002	0.998	0
A-favourite	adjective	positive	0	0.001	0.999
A-few	adjective	positive	0	0.001	0.999
A-fifth	adjective	positive	0	0.001	0.999
A-fine	adjective	positive	0	0.001	0.999
A-first	adjective	positive	0	0.001	0.999
A-fixed	adjective	positive	0	0.001	0.999
A-formal	adjective	positive	0	0.001	0.999
A-former	adjective	positive	0	0.01	0.99
A-foward	adjective	neutral	0	0.998	0.002
A-freakin	adjective	negative	0.999	0.001	0
A-freaky	adjective	negative	0.998	0.002	0
A-french	adjective	neutral	0.002	0.998	0
A-frozen	adjective	negative	0.999	0.001	0
A-fuckin	adjective	negative	0.999	0.001	0
A-full	adjective	neutral	0	0.998	0.002
A-funky	adjective	positive	0	0.001	0.999
A-funniest	adjective	positive	0	0.001	0.999
A-funny	adjective	positive	0	0.001	0.999
A-fuzzy	adjective	positive	0	0.007	0.993
A-gay	adjective	neutral	0.002	0.998	0
A-gd	adjective	positive	0	0.001	0.999
A-giddy	adjective	positive	0	0.001	0.999
A-girly	adjective	positive	0	0.001	0.999
A-global	adjective	positive	0.095	0.387	0.518
A-go	adjective	neutral	0.002	0.998	0
A-golden	adjective	positive	0	0.088	0.912
A-gone	adjective	negative	0.999	0.001	0
A-goooood	adjective	positive	0	0.001	0.999
A-gooooood	adjective	positive	0	0.001	0.999
A-gr8	adjective	positive	0	0.001	0.999
A-grand	adjective	positive	0	0.001	0.999
A-graphic	adjective	positive	0	0.001	0.999
A-greatest	adjective	positive	0	0.001	0.999
A-greek	adjective	positive	0	0.001	0.999
A-grey	adjective	negative	0.999	0.001	0
A-grey's	adjective	neutral	0	0.998	0.002
A-grilled	adjective	positive	0	0.001	0.999
A-grown	adjective	neutral	0.008	0.992	0
A-gud	adjective	positive	0	0.001	0.999
A-handsome	adjective	positive	0	0.001	0.999
A-happiest	adjective	positive	0	0.001	0.999
A-hardcore	adjective	neutral	0.002	0.998	0
A-harder	adjective	negative	0.999	0.001	0
A-hardest	adjective	negative	0.999	0.001	0
A-hawt	adjective	positive	0	0.001	0.999
A-hd	adjective	neutral	0.002	0.998	0
A-heavy	adjective	negative	0.999	0.001	0
A-hectic	adjective	negative	0.999	0.001	0
A-highest	adjective	positive	0	0.001	0.999
A-homemade	adjective	positive	0	0.001	0.999
A-hott	adjective	neutral	0	0.998	0.002
A-hotter	adjective	positive	0	0.001	0.999
A-huge	adjective	neutral	0.002	0.998	0
A-humble	adjective	positive	0	0.001	0.999
A-humid	adjective	negative	0.999	0.001	0
A-hungover	adjective	negative	0.999	0.001	0
A-hyper	adjective	positive	0	0.001	0.999
A-iced	adjective	positive	0	0.001	0.999
A-icky	adjective	negative	0.999	0.001	0
A-independent	adjective	positive	0	0.001	0.999
A-indian	adjective	positive	0	0.001	0.999
A-inevitable	adjective	negative	0.999	0.001	0
A-inner	adjective	positive	0	0.001	0.999
A-intense	adjective	neutral	0	0.998	0.002
A-invisible	adjective	negative	0.999	0.001	0
A-invited	adjective	neutral	0.002	0.998	0
A-iranian	adjective	negative	0.999	0.001	0
A-irish	adjective	positive	0	0.001	0.999
A-ironic	adjective	positive	0	0.001	0.999
A-italian	adjective	positive	0	0.001	0.999
A-japanese	adjective	positive	0	0.001	0.999
A-jelous	adjective	negative	0.999	0.001	0
A-keen	adjective	positive	0	0.001	0.999
A-kewl	adjective	positive	0	0.001	0.999
A-knackered	adjective	negative	0.999	0.001	0
A-kool	adjective	positive	0	0.001	0.999
A-large	adjective	neutral	0	0.998	0.002
A-last	adjective	neutral	0.002	0.998	0
A-later	adjective	positive	0	0.001	0.999
A-latest	adjective	positive	0	0.001	0.999
